receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
311367536,VR2W-122935,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-05 02:35:00,Wenlock River,Chicane 4,142.11096,-12.35205,1.0,2023-06-02 04:15:00,142.11096,-12.35205,NO
311367650,VR2W-135267,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-05 02:10:00,Wenlock River,Old Shack 2,142.11127,-12.33546,2.0,2023-06-02 23:52:00,142.11127,-12.33546,NO
311367620,VR2W-129281,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-05 01:35:00,Wenlock River,Ling Creek,142.11383,-12.31397,1.0,2023-06-03 00:48:00,142.11383,-12.31397,NO
311367664,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",DEPLOYED,2022-07-05 00:35:00,Wenlock River,Processing Plant 2,142.14453,-12.40263,1.0,,,,NO
311367701,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-04 23:55:00,Wenlock River,Stones far Downstream,142.17116,-12.38777,1.0,2023-06-02 01:12:00,142.17116,-12.38777,NO
311367695,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-04 23:16:00,Wenlock River,Stones Downstream,142.17339,-12.38819,1.0,2023-06-02 00:55:00,142.17339,-12.38819,NO
311367548,VR2W-129284,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-04 04:15:00,Wenlock River,Coolibah waterpump,142.17885,-12.38505,1.0,2023-06-02 00:20:00,142.17885,-12.38505,NO
311367511,VR2W-131541,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2022-07-04 03:25:00,Wenlock River,Bullshark Camp,142.20161,-12.37434,0.985,2023-06-07 00:30:00,,,NO
311367679,VR2W-103564,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-04 01:59:00,Wenlock River,Sawfish New 2,142.24774,-12.37271,1.0,2023-06-01 04:47:00,142.24774,-12.37271,NO
311367596,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-04 01:33:00,Wenlock River,Jabaru midstream 2,142.25307,-12.36885,1.0,2023-06-01 04:24:00,142.25307,-12.36885,NO
311367644,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-04 00:58:00,Wenlock River,Nimrod Creek,142.26056,-13.3662,1.0,2023-06-01 03:45:00,142.26056,-13.3662,NO
311367638,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-03 05:55:00,Wenlock River,Ling Creek Upstream,142.10959,-12.31705,1.0,2023-06-03 00:16:00,142.10959,-12.31705,NO
311367632,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-03 05:30:00,Wenlock River,Ling Creek Midstream,142.11169,-12.30607,1.0,2023-06-03 01:15:00,142.11169,-12.30607,NO
311367626,VR2W-101159,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-03 05:08:00,Wenlock River,Ling Creek Downstream,142.09891,-12.29217,1.0,2023-06-03 01:40:00,142.09891,-12.29217,NO
311367658,VR2W-123182,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-03 04:35:00,Wenlock River,Overhang,142.07104,-12.27092,1.0,2023-06-03 02:02:00,142.07104,-12.27092,NO
311367542,VR2W-131540,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-03 03:10:00,Wenlock River,Cloughs landing,141.89891,-12.22491,1.0,2023-06-05 03:45:00,141.89891,-12.22491,NO
311367508,VR2W-131542,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RETURNED_TO_VENDOR,2022-07-03 02:30:00,Wenlock River,Batavia 2,141.8976,-12.19461,3.0,2023-06-05 02:45:00,141.8976,-12.19461,NO
311367749,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-03 01:50:00,Wenlock River,WNM3,141.9453,-12.15417,1.0,2023-06-05 02:10:00,141.9453,-12.15417,NO
311367743,VR2W-110443,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-03 00:50:00,Wenlock River,WENMTH2MB,141.92947,-12.10335,1.0,2023-06-05 00:55:00,141.92947,-12.10335,NO
311367614,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-02 06:20:00,Wenlock River,Jut Out Midstream 2,142.05566,-12.27244,1.0,2023-06-07 04:53:00,142.05566,-12.27244,NO
311367608,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-02 05:50:00,Wenlock River,Jut out downstream 2,142.0408,-12.27887,1.0,2023-06-07 04:11:00,142.0408,-12.27887,NO
311367689,VR2W-122936,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-02 04:55:00,Wenlock River,Speartooth 1b,141.96338,-13.26837,1.0,2023-06-05 05:34:00,141.96338,-13.26837,NO
311367737,VR2W-129280,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-02 04:18:00,Wenlock River,Wenlock tentpole mouth,141.93576,-12.25303,1.0,2023-06-05 05:03:00,141.93576,-12.25303,NO
311367725,VR2W-131545,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-02 03:48:00,Wenlock River,TPMTNEW1,141.92001,-12.2601,1.0,2023-06-06 02:40:00,141.92001,-12.2601,NO
311367713,VR2W-103548,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-02 02:25:00,Wenlock River,Tentpole Upstream 1,141.9325,-12.31293,1.0,2023-06-06 01:23:00,141.9325,-12.31293,NO
311367731,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-02 01:28:00,Wenlock River,TPTWIN2,141.9155,-12.27904,1.0,2023-06-06 01:56:00,141.9155,-12.27904,NO
311367719,VR2W-101154,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2022-07-02 00:21:00,Wenlock River,Tentpole Upstream 2,141.93401,-12.30589,1.0,2023-06-06 01:00:00,,,NO
311367584,VR2W-122988,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-01 07:00:00,Wenlock River,Island haulout 2,141.01736,-12.26999,1.0,2023-06-06 06:07:00,141.01736,-12.26999,NO
311367590,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-01 04:30:00,Wenlock River,Island midstream 3,141.9927,-12.2747,1.0,2023-06-06 05:36:00,141.9927,-12.2747,NO
311367578,VR2W-123180,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-01 03:15:00,Wenlock River,Island Downstream 2,141.9154,-12.2704,1.0,2023-06-06 05:09:00,141.9154,-12.2704,NO
311367572,VR2W-132644,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2022-07-01 02:30:00,Wenlock River,Hudson junction 2,141.96651,-12.2776,1.0,2023-06-06 04:43:00,141.96651,-12.2776,NO
309585203,VR2W-129277,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2021-10-29 04:40:00,Wenlock River,PM Ducie Namaleeda AR,141.95242,-11.99669,7.0,2023-11-23 18:38:00,,,NO
309585090,VR2AR-546497,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-29 03:36:00,Wenlock River,PM Wenlock AR,141.92154,-12.00225,9.0,2022-11-14 04:14:00,141.92154,-12.00225,NO
309585087,VR2AR-545958,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2021-10-29 02:00:00,Wenlock River,Ducie to PM AR,142.01938,-12.05474,5.995,2022-11-16 22:00:00,,,NO
309585084,VR2AR-548796,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2021-10-28 06:05:00,Wenlock River,PM Mouth North AR,141.9381,-11.9614,5.994,2022-11-16 22:00:00,,,NO
309585105,VR2AR-547918,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2021-10-28 04:50:00,Wenlock River,PM to Skardon AR,141.9415,-11.92632,5.0,2023-11-02 18:22:00,,,NO
309585144,VR2AR-545963,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-28 01:40:00,Wenlock River,PM Cullen AR,141.91118,-11.95871,9.0,2022-11-14 02:54:00,141.91118,-11.95871,NO
309585081,VR2AR-548795,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 23:42:00,Wenlock River,Janie Creek AR,141.82068,-12.02322,5.0,2022-11-16 21:55:00,141.82068,-12.02322,NO
309585120,VR2W-135695,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 07:25:00,Wenlock River,South Alice,142.23013,-12.04682,2.0,2022-11-16 05:05:00,142.23013,-12.04682,NO
309585123,VR2W-135694,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 05:30:00,Wenlock River,No name mouth,142.15251,-12.02038,2.0,2022-11-16 03:40:00,142.15251,-12.02038,NO
309585132,VR2W-134264,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 04:27:00,Wenlock River,Dalhunty left,142.15448,-11.94783,1.5,2022-11-16 02:50:00,142.15448,-11.94783,NO
309585129,VR2W-137826,University of the Sunshine Coast,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 03:00:00,Wenlock River,Dalhunty twin creeks,142.14665,-11.97333,2.5,2022-11-16 01:50:00,142.14665,-11.97333,NO
309585126,VR2W-135698,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 01:40:00,Wenlock River,Dalhunty mouth,142.11494,-12.00849,2.995,2022-11-16 01:00:00,142.11494,-12.00849,NO
309585135,VR2W-137828,University of the Sunshine Coast,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 01:00:00,Wenlock River,DUC2 2,142.07899,-11.9869,1.5,2022-11-15 23:48:00,142.07899,-11.9869,NO
309585138,VR2W-134261,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-27 00:00:00,Wenlock River,Pargon Creek northshore,142.03734,-11.99152,1.494,2022-11-15 23:27:00,142.03734,-11.99152,NO
309585141,VR2W-137827,University of the Sunshine Coast,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-26 23:35:00,Wenlock River,Pargon Creek mouth,142.04111,-12.00643,1.5,2022-11-15 22:22:00,142.04111,-12.00643,NO
309585099,VR2W-134262,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-26 03:05:00,Wenlock River,Skardon metro,142.05679,-11.74844,2.993,2022-11-15 02:00:00,142.05679,-11.74844,NO
309585096,VR2AR-546493,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-26 02:25:00,Wenlock River,Skardon AR,142.00908,-11.75688,6.0,2022-11-15 00:52:00,142.00908,-11.75688,NO
309585093,VR2AR-545962,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-10-26 00:31:00,Wenlock River,Skardon south AR,141.96519,-11.79993,3.0,2022-11-14 23:50:00,141.96519,-11.79993,NO
218302890,VR2W-135269,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-10 05:30:00,Wenlock River,Woodfords waterhole,142.20169,-12.39724,1.0,2022-08-10 04:22:00,142.20171,-12.39723,NO
218302815,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-07 04:29:00,Wenlock River,Nimrod Creek,142.26062,-12.36613,1.0,2022-07-04 00:47:00,142.26062,-12.36613,NO
218302806,VR2W-103564,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-07 03:16:00,Wenlock River,Sawfish New 2,142.2477,-12.37267,1.0,2022-07-04 01:45:00,142.2477,-12.37267,NO
218302791,VR2W-101159,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-04 04:03:00,Wenlock River,Ling Creek Downstream,142.09886,-12.29217,1.0,2022-07-03 04:54:00,142.09886,-12.29217,NO
218302779,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-04 03:38:00,Wenlock River,Ling Creek Midstream,142.11166,-12.30609,1.0,2022-07-03 05:16:00,142.11166,-12.30609,NO
218302824,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-04 03:08:00,Wenlock River,Ling Creek Upstream,142.10953,-12.31705,1.0,2022-07-03 05:39:00,142.10953,-12.31705,NO
218302884,VR2W-135267,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-04 02:36:00,Wenlock River,Old Shack 2,142.11127,-12.33546,1.0,2022-07-05 01:58:00,142.11127,-12.33546,NO
218302839,VR2W-122935,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-04 02:08:00,Wenlock River,Chicane 4,142.11095,-12.35199,1.0,2022-07-05 02:20:00,142.11095,-12.35199,NO
218302836,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-04 01:29:00,Wenlock River,Rifle Bird Bend Downstream,142.12343,-12.39093,1.0,2022-07-05 03:10:00,142.12343,-12.39093,NO
218302821,VR2W-123180,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-03 04:00:00,Wenlock River,Island Downstream 2,141.97543,-13.0,1.0,2022-07-01 02:52:00,141.97543,-13.0,NO
218302887,VR2W-135268,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-03 02:38:00,Wenlock River,Speartooth 1b,141.96338,-12.26832,1.0,2022-07-02 04:35:00,141.96338,-12.26832,NO
218302818,VR2W-110443,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-02 02:35:00,Wenlock River,WENMTH2MB,141.92952,-12.10335,1.0,2022-07-03 00:33:00,141.92952,-12.10335,NO
218302776,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-02 01:35:00,Wenlock River,WNM3,141.9453,-12.1542,1.0,2022-07-03 01:37:00,141.9453,-12.1542,NO
218302872,VR2W-131542,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-02 00:55:00,Wenlock River,Batavia 2,141.89883,-12.19457,1.0,2022-07-03 02:10:00,141.89883,-12.19457,NO
218302866,VR2W-131540,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-08-02 00:00:00,Wenlock River,Cloughs upstream,141.89894,-12.224945,1.0,2022-07-03 02:54:00,141.89894,-12.224945,NO
218302860,VR2W-129281,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-14 07:18:00,Wenlock River,Ling Creek,142.11382,-12.31396,1.0,2022-07-05 01:23:00,142.11382,-12.31396,NO
218302857,VR2W-129280,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-14 04:15:00,Wenlock River,Wenlock tentpole mouth,141.93582,-12.25307,1.0,2022-07-02 04:06:00,141.93582,-12.25307,NO
218302878,VR2W-131545,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-14 03:27:00,Wenlock River,TPMTNEW1,141.92,-12.26013,1.0,2022-07-02 03:38:00,141.92,-12.26013,NO
218302803,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-14 02:15:00,Wenlock River,TPTWIN2,141.91551,-12.27907,1.0,2022-07-02 01:18:00,141.91551,-12.27907,NO
218302851,VR2W-123004,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2021-07-14 01:45:00,Wenlock River,Tentpole Upstream 1,141.9325,-12.31285,1.0,2022-07-01 09:38:00,,,NO
218302788,VR2W-101154,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-14 00:42:00,Wenlock River,Tentpole Upstream 2,141.93401,-12.30592,1.0,2022-07-02 00:08:00,141.93401,-12.30592,NO
218302854,VR2W-123182,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-13 07:38:00,Wenlock River,Overhang,142.07108,-12.27093,1.0,2022-07-03 04:20:00,142.07108,-12.27093,NO
218302845,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-13 06:30:00,Wenlock River,Jut Out Midstream 2,142.05563,-12.27239,1.0,2022-07-02 05:58:00,142.05563,-12.27239,NO
218302785,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-13 05:50:00,Wenlock River,Jut out downstream 2,142.04077,-12.2788,1.0,2022-07-01 05:35:00,142.04077,-12.2788,NO
218302800,VR2W-103558,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-13 02:47:00,Wenlock River,Hudson junction 2,141.96629,-12.2776,1.0,2022-07-01 02:13:00,141.96629,-12.2776,NO
218302833,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-13 01:04:00,Wenlock River,Island midstream 3,141.99268,-13.0,1.0,2022-07-01 04:15:00,141.99268,-13.0,NO
218302848,VR2W-122988,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-13 00:28:00,Wenlock River,Island haulout 2,142.01732,-12.26999,1.0,2022-07-01 06:40:00,142.01732,-12.26999,NO
218302893,VR2W-135270,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-10 01:06:00,Wenlock River,Rifle Bird Mid,142.1279,-12.38942,1.0,2022-07-05 03:28:00,142.1279,-12.38942,NO
218302794,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-10 00:17:00,Wenlock River,Processing Plant 2,142.14456,-12.40263,1.0,2022-07-05 00:20:00,142.14456,-12.40263,NO
218302863,VR2W-129283,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-09 23:20:00,Wenlock River,Stones far Downstream,142.17117,-12.38776,1.0,2022-07-04 23:31:00,142.17117,-12.38776,NO
218302797,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-09 23:02:00,Wenlock River,Stones Downstream,142.17343,-12.3882,1.0,2022-07-04 23:14:00,142.17343,-12.3882,NO
218302830,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-07 01:01:00,Wenlock River,Jabaru midstream 2,142.33745,-12.1596,1.0,2022-07-04 01:23:00,142.33745,-12.1596,NO
218302782,VR2W-101148,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-06 07:11:00,Wenlock River,Ducie Half Way Upper,142.30774,-12.15531,1.0,2022-07-06 02:40:00,142.30774,-12.15531,NO
218302827,VR2W-114074,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-06 06:20:00,Wenlock River,Jardines Landing,142.33745,-12.1596,1.0,2022-07-06 06:20:00,142.33745,-12.1596,NO
218302875,VR2W-131544,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-06 05:54:00,Wenlock River,Ducie 1,142.27847,-12.1068,1.0,2022-07-06 03:47:00,142.27847,-12.1068,NO
218302809,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-05 07:20:00,Wenlock River,Gibson Waterhole,142.14221,-12.3813,1.0,2022-07-05 04:03:00,142.14221,-12.3813,NO
218302869,VR2W-131541,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-05 04:26:00,Wenlock River,Bullshark Camp,142.20164,-12.3743,1.0,2022-07-04 03:10:00,142.20164,-12.3743,NO
218302812,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-05 03:16:00,Wenlock River,Coolibah waterpump,142.17892,-12.38501,1.0,2022-07-04 04:00:00,142.17892,-12.38501,NO
218302842,VR2W-122937,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2021-07-05 02:30:00,Wenlock River,Stones upstream,142.17903,-12.38267,1.0,2022-07-05 05:10:00,142.17903,-12.38267,NO
218303964,VR2W-129277,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2020-11-06 03:21:00,Wenlock River,PM Ducie Namaleeda AR,141.9521,-11.99676,5.0,2021-10-29 04:05:00,141.9521,-11.99676,NO
